,tarih,city,city2,title,content
5392,14:16,tekirdağ,Tekirdağ,Hayrabolu'da Trafik Kazası: Sürücü Hayatını Kaybetti,  Tekirdağ'ın Hayrabolu ilçesinde devrilen otomobilde sürücü Günay B. hayatını kaybetti.  
5394,13:51,tekirdağ,Tekirdağ,Tekirdağ'da Trafik Kazası: Sürücü Hayatını Kaybetti,"  Hayrabolu'da devrilen otomobilin sürücüsü G.B., olay yerinde hayatını kaybetti.  "
5396,12:50,tekirdağ,Tekirdağ,Şarköy'de Zeytin Hasadı Coşkusu,"  Tekirdağ'ın Şarköy ilçesinde zeytin hasadı sürerken, üreticiler verimden memnun.  "
5397,12:32,tekirdağ,Tekirdağ,Tekirdağ'da Uyuşturucu Operasyonu: 8 Gözaltı,"  Tekirdağ'da düzenlenen geniş kapsamlı uyuşturucu operasyonunda, 250 polis ile 8 şüpheli gözaltına alındı. Operasyonda çok sayıda uyuşturucu madde, silah ve para ele geçirildi.  "
5398,11:15,tekirdağ,Tekirdağ,Tekirdağ'da Dev Narkotik Operasyonu,"  Tekirdağ'da 250 polisle yapılan operasyonda 8 kişi tutuklandı, birçok uyuşturucu madde ele geçirildi.  "
5399,11:08,tekirdağ,Tekirdağ,"Prof.Dr. Tecer: 10-15 sene sonra suyu çok tüketen sanayiciler, kapıya kilit vuracak","  TEKİRDAĞ Namık Kemal Üniversitesi (NKÜ) Çorlu Mühendislik Fakültesi Dekanı Prof. Dr. Lokman Hakan Tecer, iklim değişikliğiyle birlikte mevsim normallerinin altında gerçekleşen yağışların, bölgedeki barajların doluluk oranını düşürdüğüne dikkat çekti.  "
5400,10:59,tekirdağ,Tekirdağ,Tekirdağ’da Narkotik Operasyonu: 8 Tutuklama!,"  Tekirdağ’da düzenlenen narkotik uygulamasında 8 kişi hakkında işlem yapıldı, uyuşturucu ve silah ele geçirildi.  "
5401,23.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Başıboş Atlar Sokaklarda,"  Tekirdağ'ın Süleymanpaşa ilçesinde başıboş atlar, sokaklarda dolaşarak vatandaşların ilgisini çekiyor.  "
5402,23.11.2024,tekirdağ,Tekirdağ,Kahvehanede Silahlı Saldırı,"  Tekirdağ'da bir kişi, oğlunu döven E.S.'yi kahvehanede vurdu. Olayla ilgili soruşturma başlatıldı.  "
5405,23.11.2024,tekirdağ,Tekirdağ,Süleymanpaşa'da Başıboş Atlar Sokaklarda,"  Tekirdağ'ın Süleymanpaşa ilçesinde başıboş atlar, sokaklarda dolaşarak vatandaşları şaşırtıyor.  "
5408,23.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Asayiş Uygulaması: 23 Gözaltı,"  Tekirdağ'da düzenlenen asayiş uygulamalarında 23 şüpheli gözaltına alındı, çeşitli silah ve uyuşturucu ele geçirildi.  "
5409,23.11.2024,tekirdağ,Tekirdağ,Alkol Denetimi: Yaş Altı Satışa Cezai İşlem,  Tekirdağ'da alkol satışı yapan işletmelere yönelik denetimlerde yasadışı satış tespit edildi.  
5410,23.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Motosikletli Polis Denetimi,"  Yunus polisleri, son 10 günde çok sayıda suç unsuru ele geçirdi, 23 şahsa işlem yapıldı.  "
5412,23.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Kaçak Tütün Operasyonu,"  Malkara'da yapılan operasyonda, kaçak tütün ve makineleri ele geçirildi. Şüpheli serbest bırakıldı.  "
5413,23.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Uyuşturucu Operasyonu: 3 Gözaltı,  Tekirdağ'da yapılan operasyonlarda 3 kişi uyuşturucu madde bulundurmaktan gözaltına alındı.  
5415,23.11.2024,tekirdağ,Tekirdağ,Öğretmenler Korosu Stres Atıyor,"  Tekirdağ'da 44 öğretmen, koroyla stres atıp konserler vererek keyifli anlar yaşıyor.  "
5417,22.11.2024,tekirdağ,Tekirdağ,Çorluspor Teknik Direktörü Aka'ya Saldırı,"  Çorluspor 1947'nin teknik direktörü Ersin Aka, silahlı saldırıda hayatını kaybetti.  "
5418,22.11.2024,tekirdağ,Tekirdağ,Çorluspor Teknik Direktörü Silahlı Saldırıda Hayatını Kaybetti,"  Tekirdağ'da, Çorluspor 1947'in teknik direktörü Ersin Aka, silahlı saldırıda öldürüldü.  "
5419,22.11.2024,tekirdağ,Tekirdağ,Çorluspor'un Teknik Direktörü Silahlı Saldırıda Hayatını Kaybetti,"  Çorluspor 1947 Teknik Direktörü Ersin Aka, bir silahlı saldırıda ağır yaralanarak yaşamını yitirdi.  "
5420,22.11.2024,tekirdağ,Tekirdağ,DEAŞ Operasyonu: 4 Şüpheli Yakalandı,  Tekirdağ'da DEAŞ bağlantılı 4 şüpheliye yönelik eş zamanlı operasyon düzenlendi.  
5421,22.11.2024,tekirdağ,Tekirdağ,Çorlu'da Trafik Kazası: 2 Yaralı,"  Tekirdağ Çorlu'da motosiklet ve otomobilin karıştığı kazada 2 kişi yaralandı, soruşturma başlatıldı.  "
5422,22.11.2024,tekirdağ,Tekirdağ,Çorlu'da Motosiklet Kazası: İki Yaralı,"  Tekirdağ Çorlu'da motosiklet, otomobil ve yaya arasında kaza meydana geldi, iki kişi yaralandı.  "
5423,22.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Dijital Güvenlik Eğitimi,"  Öğrencilere dijital tehlikeler hakkında farkındalık eğitimi verildi, güvenli internet kullanımı vurgulandı.  "
5424,22.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da 21 Düzensiz Göçmen Yakalandı,"  Tekirdağ'da yasadışı yolla giren 21 göçmen yakalanırken, 2 insan kaçakçısı gözaltına alındı.  "
5425,22.11.2024,tekirdağ,Tekirdağ,Macar Gazeteciler Tekirdağ'ı Ziyaret Etti,  2024 Türkiye-Macaristan Kültür Yılı çerçevesinde Macar basın mensupları Tekirdağ'da incelemelerde bulundu.  
5426,22.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Dolandırıcılığa Karşı Farkındalık Faaliyeti,"  Emniyet, Kur'an kursu öğrencilerine dolandırıcılık ve hırsızlığa karşı bilgi vererek bilinçlendirdi.  "
5427,22.11.2024,tekirdağ,Tekirdağ,Tekirdağ’da 49 Bin Doldurulmuş Makaron Ele Geçirildi,  Hayrabolu'da T.K. adlı şahsın aracında 49 bin 400 doldurulmuş makaron bulundu. İşlem başlatıldı.  
5428,22.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da 76 Aranan Şahıs Yakalandı,"  Tekirdağ Jandarma, bir haftada 76 aranan şahısı yakaladı, 25'i tutuklandı.  "
5430,22.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Düzensiz Göç Operasyonu,  Ergene'de düzenlenen operasyonda 21 göçmen ve 2 organizatör yakalandı.  
5432,21.11.2024,tekirdağ,Tekirdağ,Kapaklı'da Otomobil-Tır Çarpışması: 1 Yaralı,  Kapaklı'da otomobil ile tırın çarpışması sonucu bir kişi yaralandı. Olayla ilgili soruşturma başlatıldı.  
5433,21.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Dolandırıcılık Operasyonu,"  Tekirdağ merkezli operasyonda 8 kişi tutuklandı, 25 milyon lira dolandırıcılık yapıldığı iddia edildi.  "
5434,21.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da 3 Ton Kaçak Nargile Tütünü Ele Geçirildi,"  Tekirdağ'da düzenlenen operasyonda 3 ton 260 kg kaçak nargile tütünü bulundu, 2 kişi gözaltına alındı.  "
5435,21.11.2024,tekirdağ,Tekirdağ,Tekirdağ’da Uyuşturucu Operasyonu,  Tekirdağ'da düzenlenen operasyonlarda çeşitli uyuşturucular ve aparatları ele geçirildi.  
5436,21.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Ruhsatsız Silah Operasyonları,"  Kapaklı ve Çerkezköy'de ruhsatsız silah ve fişek ele geçirildi, adli işlem başlatıldı.  "
5439,21.11.2024,tekirdağ,Tekirdağ,Malkara'da Kayıp Avcı Cesedi Bulundu,  Tekirdağ Malkara'da kayıp avcı Veli A'nın cesedi baraj gölünde bulundu. Olayla ilgili soruşturma başlatıldı.  
5440,21.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da şehit öğretmen Neşe Alten ve babası kabirleri başında anıldı,  Diyarbakır'ın Bismil ilçesinde PKK'lı teröristlerce şehit edilen öğretmen Neşe Alten ile babası Hasan Alten Tekirdağ'ın Şarköy ilçesinde kabri başında anıldı.  
5441,21.11.2024,tekirdağ,Tekirdağ,Barajda Ördek Avı Faciası,  Malkara'da ördek almak için suya giren adam akıntıya kapılıp hayatını kaybetti.  
5442,21.11.2024,tekirdağ,Tekirdağ,Çerkezköy'de Dolandırıcılık Operasyonu,  Çerkezköy'de polis taklidi yapan dolandırıcılara yönelik operasyonla 8 şüpheli yakalandı.  
5443,21.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Şiddetli Yağış ve Fırtına Etkili Oluyor,"  Meteoroloji Genel Müdürlüğü'nün uyarısının ardından Tekirdağ'da sağanak ve rüzgar etkili oldu. Hava sıcaklığı 18 dereceyken, yağış nedeniyle bazı cadde ve sokaklarda su birikintileri oluştu ve trafik önlemleri alındı.  "
5445,21.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Fırtına ve Yağış Felç Etti,"  Süleymanpaşa'da fırtına ve sağanak yağmur hayatı olumsuz etkiledi, sokaklar suyla doldu.  "
5446,21.11.2024,tekirdağ,Tekirdağ,Ördek Avında Trajik Kaza,  Malkara'da barajda ördek almak isteyen genç akıntıya kapılıp hayatını kaybetti.  
5447,21.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Avlanırken Kaybolan Genç İçin Arama Çalışmaları Devam Ediyor,  Malkara ilçesinde av sırasında suya düşen ördeği almak için baraja giren Veli Ayaz kayboldu. Arama çalışmalarına jandarma ve dalgıç polisler katıldı.  
5448,21.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Zincirleme Kaza: 5 Yaralı,"  Ergene ilçesinde meydana gelen zincirleme kazada 5 kişi yaralandı, inceleme başlatıldı.  "
5450,21.11.2024,tekirdağ,Tekirdağ,Şiddetli Rüzgar Devrilen Aydınlatma Direği Motosiklet Sürücülerinin Üzerine Düştü,"  Tekirdağ'ın Kapaklı ilçesinde şiddetli rüzgar nedeniyle devrilen aydınlatma direği, seyir halindeki motosiklet sürücülerinin üzerine düştü. Kazada 4 sürücü yaralandı.  "
5451,21.11.2024,tekirdağ,Tekirdağ,Kapaklı'da Devrilen Direk 3 Motosiklet Sürücüsünü Yaraladı,  Şiddetli rüzgar nedeniyle devrilen aydınlatma direğine çarpan 3 motosiklet sürücüsü yaralandı.  
5452,21.11.2024,tekirdağ,Tekirdağ,Şiddetli Rüzgar Motosiklet Kazasına Neden Oldu,"  Tekirdağ'ın Kapaklı ilçesinde meydana gelen kazada, şiddetli rüzgar nedeniyle devrilen aydınlatma direği, motosiklet sürücülerinin üzerine düşerek 4 sürücünün yaralanmasına yol açtı. Yaralı sürücüler hastanelere sevk edildi.  "
5453,20.11.2024,tekirdağ,Tekirdağ,"Kadınlar, Öğrencilere Burs İçin Halı Saha Maçı Düzenledi","  Tekirdağ'da kadınlar, ihtiyaç sahibi 10 öğrenciye burs sağlamak için halı saha maçı yaptı.  "
5454,20.11.2024,tekirdağ,Tekirdağ,Kadınlar Halı Sahada Rekabet Etti,"  Süleymanpaşa'da kadın öğretmenler ve muhtarlar, dostluk ve eğitim için halı sahada maça çıktı.  "
5455,20.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Işık İhlali Kazası,"  Tekirdağ'da ışık ihlali sonucu otomobil kamyona çarptı, 1 kişi hafif yaralandı.  "
5456,20.11.2024,tekirdağ,Tekirdağ,Tekirdağ'da Tel Örgü Krizi: Mahalleliyi Çileden Çıkardı,"  Tekirdağ'da bir vatandaşın arazisinin üzerine tel örgü çekmesi mahalle sakinlerinin tepkisine yol açtı. Ardından başka bir caddeye de tel örgü çekilmesi durumu daha da gerginleştirdi. Belediye, yolların yeniden açılması için çalışmalara başladı.  "
5457,15:20,tokat,Tokat,Tokat'ta Kar Sevinci ve Türkülerle Kutlama,"  Tokat'ın Reşadiye ilçesinde köylüler, 10 yıl sonra yağan karı türkülerle coşkuyla karşıladı.  "
5458,14:12,tokat,Tokat,"Tokat'ta Tır Devrildi, Sürücü Yaralandı","  Tokat'ta kontrolünü kaybeden tır, evin bahçesine devrildi. Yaralı sürücü hastaneye kaldırıldı.  "
5460,13:20,tokat,Tokat,"Tır Şarampole Devrildi, Sürücü Yaralı","  Tokat'ın Yeşilyurt ilçesinde devrilen tırın sürücüsü yaralandı, hastaneye kaldırıldı.  "
5462,11:38,tokat,Tokat,Tokat'ta Karla Mücadele: Mahsur Kalanlar Kurtarıldı,"  Tokat'ta karla mücadele ekipleri, mahsur kalan araçları ve vatandaşları güvenli bir şekilde kurtardı.  "
5463,22:46,tokat,Tokat,Rektör Yılmaz'dan Öğretmenler Günü Ziyareti,"  TOGÜ Rektörü Yılmaz, emekli öğretmeni Abdullah Çamlıbel'i evinde ziyaret ederek anılarını dinledi.  "
5464,21:47,tokat,Tokat,Tokat'ta Köy Yolu Karla Kapandı,  Kar nedeniyle kapanan köy yolları açılarak hastalar hastaneye ulaştırıldı.  
5465,20:58,tokat,Tokat,Tokat'ta Kar Yağışı Nedeniyle Yolda Kalan 3 Otomobil Kurtarıldı,"  Tokat'ın Zile ilçesinde etkili olan kar yağışı ve tipi nedeniyle yolda mahsur kalan 3 otomobil, İl Özel İdare ekipleri tarafından kurtarıldı. Ekipler, otomobilleri iş makinesiyle bağlayarak güvenli bir şekilde kurtarma işlemini tamamladı.  "
5466,20:48,tokat,Tokat,Tokat Zile'de Yoğun Kar Yağışı 3 Otomobili Mahsur Bıraktı,"  Tokat'ın Zile ilçesinde etkili olan kar yağışı ve tipi, 3 otomobilin yolda kalmasına neden oldu. İl Özel İdare ekipleri, mahsur kalan otomobilleri kurtardı.  "
5467,20:48,tokat,Tokat,Tokat'ta 120 köy yolu açıldı,"  Kar yağışı nedeniyle kapanan 120 köy yolu, İl Özel İdaresi ekipleri tarafından ulaşıma açıldı.  "
5468,18:47,tokat,Tokat,Başçiftlik'te Yoğun Kar Yağışı,"  Tokat'ın Başçiftlik ilçesinde kar kalınlığı 30 cm'ye ulaştı, birçok yol ulaşıma kapandı.  "
5469,17:24,tokat,Tokat,Tokat'ta Uyuşturucu Operasyonu: Bir Tutuklama,  Tokat'ta düzenlenen operasyonda 1177 uyuşturucu hap ile yakalanan D.D. tutuklandı.  
5472,15:59,tokat,Tokat,Tokat'ta Rekor Uyuşturucu Ele Geçirildi,"  Tokat'ta 1177 Ecstasy hap yakalandı, şüpheli tutuklandı. Operasyon tarihi 23 Kasım 2024.  "
5473,15:18,tokat,Tokat,Almus'ta Öğretmenler Günü Töreni,  Almus'ta 24 Kasım Öğretmenler Günü dolayısıyla kutlama etkinliği düzenlendi.  
5476,12:43,tokat,Tokat,Çamlıbel Geçidi'nde Kar Zorlukları,"  Çamlıbel Geçidi'nde etkili kar yağışı sürücülere zor anlar yaşatırken, doğa yürüyüşü iptal edildi.  "
5477,23.11.2024,tokat,Tokat,Motosiklet Sürücüsü Benzin Deposu ile Oynadı,"  Tokat'ta bir sürücü, motosikletine çakmak atarak ateşe verdi. Olayla ilgili soruşturma başlatıldı.  "
5480,22.11.2024,tokat,Tokat,Tokat Otobüs Terminali Yenileniyor,"  Yenileme çalışmalarıyla Tokat Otobüs Terminali modernize ediliyor, halkın hizmetine sunulacak.  "
5481,22.11.2024,tokat,Tokat,Pazar'da Ekmeklik Buğday Ekimi Yapıldı,"  Tokat'ın Pazar ilçesinde Armağan ve Selçuklu buğday çeşitleri ekildi, üretim desteklenecek.  "
5482,22.11.2024,tokat,Tokat,Atatürk'ün Turhal'a Gelişi Törenle Kutlandı,  Atatürk'ün Turhal'a gelişinin 94. yılı dolayısıyla düzenlenen programda sunum ve anma etkinlikleri yapıldı.  
5483,22.11.2024,tokat,Tokat,Tokat'ta Tırda Yangın,  Tokat'ta lastiği alev alan tırın dorsesinde hasar oluştu. Yangın itfaiye müdahalesiyle söndürüldü.  
5484,22.11.2024,tokat,Tokat,"Görme engelli öğretmen, çocukluk hayali mesleğini başarıyla sürdürüyor","  Tokat'ta görev yapan doğuştan görme engelli 34 yaşındaki Yunus Yılmaz, çocukluk hayali öğretmenliği 9 yıldır başarıyla sürdürüyor.  "
5485,22.11.2024,tokat,Tokat,Aşırı Yük Yangına Neden Oldu,"  Tokat'ta aşırı yük nedeniyle tırın lastikleri tutuştu, yangın itfaiye tarafından söndürüldü.  "
5486,22.11.2024,tokat,Tokat,Tokat'ta Tır Yangınına Müdahale,"  Tokat'ta aşırı yük nedeniyle lastikleri tutuşan tır yangını, itfaiye ekipleri tarafından söndürüldü.  "
5487,21.11.2024,tokat,Tokat,Tokat'ta Bıçaklı Kavga: 3 Yaralı,"  Tokat'ta yan bakma meselesi yüzünden çıkan bıçaklı kavgada 3 kişi yaralandı, 1 kişi gözaltında.  "
5488,21.11.2024,tokat,Tokat,Tokat'ta 'Yan Bakma' Kavgası: 3 Yaralı,"  Tokat'ta iki grup arasında 'yan baktın' tartışması sonucu bıçaklı kavga çıktı, 3 kişi yaralandı.  "
5489,21.11.2024,tokat,Tokat,Tokat'ta Öğrenci Kavgası: 3 Yaralı,"  Azerbaycanlı öğrenciler arasındaki kavgada 3 kişi bıçakla yaralandı, 2 kişi gözaltına alındı.  "
5490,21.11.2024,tokat,Tokat,Samsun'da Lokantadan Hırsızlık Yapan Şüpheli Tutuklandı,"  Samsun'da bir lokantadan 2 bin lira çalan T.Ö. tutuklandı, hırsızlık anı güvenlik kamerasında.  "
5491,21.11.2024,tokat,Tokat,Hırsız Lokantadan Çaldığı Parayla İçki İçti,"  Tokat'tan Samsun'a gelen T.Ö., lokantadan çaldığı parayla içki içip otel borcunu ödedi.  "
5492,21.11.2024,tokat,Tokat,Çördük Kalesi Turizme Kazandırılmayı Bekliyor,  Tokat'taki 2 bin yıllık Çördük Kalesi ve kaya mezarları defineci tahribatı yüzünden yok olma tehlikesinde.  
5493,21.11.2024,tokat,Tokat,Hırsızlıkla İçki ve Otel Borcu Ödendi,"  Tokat'tan Samsun'a gelen T.Ö., lokantadan çaldığı parayla içki içip otel borcunu ödedi.  "
5494,21.11.2024,tokat,Tokat,"Tokatlı Hırsız, Çaldığı Parayla İçki İçilip Otel Borcunu Ödedi","  Samsun'da lokantadan 2 bin TL çalan T.Ö., paranın yarısını içki içip diğer yarısını otel borcuna harcadı.  "
5495,20.11.2024,tokat,Tokat,Milli patates çeşitleriyle yerel tarım güçleniyor,"  Milli patates çeşitleriyle yerel tarım güçleniyor Tokat'ta düzenlenen programla yerli üretimi desteklemek için çiftçilere ""Başçiftlik Beyazı"" ve ""Güngörbey"" cinsi milli patates çeşitlerine ait 20 ton tohumluk dağıtıldı.  "
5496,19.11.2024,tokat,Tokat,Yozgat'ta depremden hasar gören evlerin yerine yenileri yükseliyor,"  Tokat'ın Sulusaray ilçesinde 18 Nisan'da meydana gelen depremden etkilenen Yozgat'ın Kadışehri ilçesinde, hasar gören evlerin yerine yenileri yükseliyor.  "
5497,19.11.2024,tokat,Tokat,TOGÜ'de geliştirilen milli patates çeşitlerinin tohumlukları dağıtıldı,"  Tokat Gaziosmanpaşa Üniversitesi (TOGÜ), Tarım ve Orman İl Müdürlüğü ve DOKAP iş birliği ile ""Milli Patates Çeşitlerinin Tohumluk Dağıtımı"" programı gerçekleştirildi.  "
5498,19.11.2024,tokat,Tokat,Yeşilyurt'ta Sonbahar Güzelliği,  Tokat'ın Yeşilyurt ilçesinde sonbahar renkleri doğayı sarı ve kahverengiyle bezedi.  
5499,19.11.2024,tokat,Tokat,Gençler İçin Farkındalık Projesi,"  TOGÜ, 'Geleceğimiz Gençlerimiz Projesi' ile öğrencilere sosyal ve hukuki farkındalık kazandırdı.  "
5501,18.11.2024,tokat,Tokat,Tokat'ta kayıp emekli polis korkunç halde ölü bulundu,"  Tokat Niksar'da bir süredir kendisinden haber alınamayan emekli polis memuru Şükrü Daştan, sulama kanalındaki aracı içerisinde ölü bulundu.  "
5503,18.11.2024,tokat,Tokat,Niksar'da Trafik Kazası: Emekli Polis Hayatını Kaybetti,  Tokat'ın Niksar ilçesinde devrilen otomobildeki emekli polis Şükrü Daştan hayatını kaybetti.  
5504,18.11.2024,tokat,Tokat,"Bakan Kacır: Tokat'a 1,2 Milyar Liralık Destekle Sanayi İstihdamını Artırdık","  Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, Tokat'ta yaptığı açıklamada, son 22 yılda 5 organize sanayi bölgesinin altyapı projelerine 1,2 milyar lira destek verdiklerini ve istihdamı 2 bin 900'dan 4 bin 100'e çıkardıklarını belirtti. Ayrıca, Tokat'ta gerçekleştirilen yeni yatırımlar ve KOBİ destekleri ile yerel kalkınmanın güçlendirileceğini vurguladı.  "
5505,18.11.2024,tokat,Tokat,TOKAT Bakan Kacır: Savunma sanayinde ve havacılıkta millileşme bizim için zorunluluktur,"  SANAYİ ve Teknoloji Bakanı Mehmet Fatih Kacır, ""Türkiye'de Milli Teknoloji Hamlesi'nin lokomotif sektörü, savunma sanayi ve havacılık oldu.  "
5506,18.11.2024,tokat,Tokat,Bakan Kacır: Savunma sanayinde ve havacılıkta millileşme bizim için zorunluluktur (2),"  BAKAN KACIR, TOKAT'TA TOPLU AÇILIŞ PROGRAMINA KATILDISanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, Orta Karadeniz Kalkınma Ajansı ve Doğu Karadeniz Projesi Bölge Kalkınma İdaresi projelerinin toplu açılış töreninin yapıldığı Gök Medrese'de konuştu.  "
5507,18.11.2024,tokat,Tokat,"Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, Tokat'ta gençlerle buluştu Açıklaması","  Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, ""Hibrit roket motorunu eğer uzayda ateşlemeyi başarırsak, Türkiye yörüngeler arası uydu transferleri yapabilen uzay araçları geliştirecek.  "
5508,18.11.2024,tokat,Tokat,Tokat'a 68 Milyon Dolar Değerinde Yatırım,"  Bakan Kacır, Tokat'a 68 milyon dolar değerinde 4 yeni yatırım kazandıracaklarını duyurdu.  "
5509,18.11.2024,tokat,Tokat,"Bakan Kacır: ""Türkiye yörüngeler arası uydu transferleri yapabilen uzay araçları geliştirecek""","  Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, ""Hibrit roket motorunu eğer uzayda ateşlemeyi başarırsak, Türkiye yörüngeler arası uydu transferleri yapabilen uzay araçları geliştirecek"" dedi.  "
5510,17.11.2024,tokat,Tokat,Alkollü Sürücü Tahliyesi Protesto Edildi,"  Efehan Kılıç'ın ölümüne yol açan sürücünün tahliyesi, ailesi ve vatandaşlarca protesto edildi.  "
5511,17.11.2024,tokat,Tokat,Efehan Kılıç için Adalet Yürüyüşü,  Alkollü sürücünün tahliyesi sonrası Efehan Kılıç'ın ailesi ve halk protesto düzenledi.  
