,tarih,city,city2,title,content,suc_turu_title,suc_turu_content
5433,2024-06-25 00:00:00,sarıkaya,yozgat,Yozgat'ta Tarihi Eser Operasyonu: 379 Adet Eser Ele Geçirildi,"  Yozgat'ın Sarıkaya ilçesinde jandarma ekipleri tarafından durdurulan bir araçta yapılan aramada 330 adet Roma Dönemine ait sikke ve 49 adet altın obje ele geçirildi. Araç sürücüsü gözaltına alınırken, ele geçirilen tarihi eserler müze müdürlüğüne teslim edildi.  ","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}","{""suç_türü"": ""Ekonomik Suçlar""}"
5434,2024-12-10 00:00:00,sarıkaya,yozgat,"BURSA Ehliyetsiz sürücünün kamyonetle çarptığı liseli Zeynep Nazlı, yaşam savaşı veriyor","  BURSA'da, ehliyetsiz sürücü Efe Ş.'nin (18) kullandığı kamyonetle çarptığı Zeynep Nazlı Sarıkaya (16), 2 gündür yoğun bakımda tedavi görüyor.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
5435,2024-09-08 00:00:00,sarıkaya,yozgat,Sadece Yozgat ve İngiltere'de var! Dünyanın en eskisi turizme kazandırıldı,"  Tarihi 2 bin yıllık Roma Hamamı'nın turizme açılması için başlatılan çevre düzenleme çalışması tamamlandı. Yozgat'ın Sarıkaya ilçesinde bulunan Basilica Therma Roma Hamamı, yerli ve yabancı turistlerin ziyaretine açıldı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
5436,2023-07-27 00:00:00,sarıkaya,yozgat,Hurda Malzemelerle Yapılan Kamyonet Saatte 110 Kilometre Hıza Ulaşıyor,"  Yurt dışından emekli olduktan sonra memleketi Yozgat'ın Sarıkaya ilçesine gelen 67 yaşındaki Adem Polat, topladığı hurda malzemelerle 50 bin lira maliyetle saatte 110 kilometre hıza ulaşan kamyonet tasarladı. Polat, aracını bağ, bahçe ve tarla işlerinde kullanıyor ve daha da geliştirebileceğini söylüyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
5437,2024-10-06 00:00:00,sarıoğlan,kayseri,Kayseri'de Şehit Hacıbey Kaya Anadolu Lisesi'nden Ebru Sergisi,"  Kayseri'nin Sarıoğlan ilçesinde bulunan Şehit Hacıbey Kaya Anadolu Lisesi öğretmen ve öğrencileri tarafından hazırlanan ebru sergisi, okulun sergi salonunda ziyaretçilerin beğenisine sunuldu. Serginin açılışında konuşan okul müdürü Engür Kızılkaya, nitelikli öğretmenler ve yetenekli öğrencilerin bulunduğu bir okulda yöneticilik yapmanın mutluluğunu dile getirdi. Sergi, 14 Haziran tarihine kadar ziyaret edilebilecek.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
5438,2024-02-19 00:00:00,sarıoğlan,kayseri,"Kayseri Büyükşehir Belediye Başkanı Dr. Memduh Büyükkılıç, Cumhur İttifakı Sarıoğlan Aday Tanıtım Toplantısı'na katıldı","  Kayseri Büyükşehir Belediye Başkanı Dr. Memduh Büyükkılıç, Cumhur İttifakı Sarıoğlan Aday Tanıtım Toplantısı'na katıldı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
5439,2023-08-12 00:00:00,sarıoğlan,kayseri,Kayseri'de kaza: Kamyonet sürücüsü yaralandı,"  Kayseri'nin Sarıoğlan ilçesinde meydana gelen trafik kazasında, hafif ticari araçla çarpışan kamyonetin sürücüsü yaralandı. Olay yerine polis ve sağlık ekibi sevk edildi. Yaralı sürücü hastaneye kaldırıldı, kazada park halindeki minibüste de hasar meydana geldi.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Hiçbiri""}"
5440,2024-10-23 00:00:00,sarıoğlan,kayseri,Sarıoğlan'da öğrencilere trafik eğitimi verildi,  Kayseri'nin Sarıoğlan ilçesinde jandarma ekipleri tarafından öğrencilere Trafik Dedektifleri Projesi çerçevesinde uygulamalı trafik güvenliği eğitimi verildi.  ,"{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
5441,2023-09-21 00:00:00,sarıoğlan,kayseri,Kayseri'de Sarıoğlan Süt Üreticileri Birliği İkinci Satış Ofisini Açtı,"  Sarıoğlan Süt Üreticileri Birliği, Çiftlik Mahallesi'nde açtığı yöresel peynir satış noktasıyla sağlık ve lezzeti bir araya getiriyor. İkinci şubede vatandaşlar, günlük ve taze şekilde doğal ve sağlıklı ürünlere ulaşabilecekler. Sarıoğlan Süt Üreticileri Birliği, en yüksek kalitede ürünler sunma taahhüdünü sürdürerek güvenilir ve sağlıklı ürünler sunmanın gururunu yaşıyor. Ayrıca, diğer mahallelerde de mağazalar açarak daha fazla insanın sağlıklı ve doğal ürünlere ulaşmasını sağlayacak.  ","{
   ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
5442,2024-02-20 00:00:00,sarıoğlan,kayseri,"Çevre Bakanlığı, Kayseri'de 33 arsayı açık artırmayla satışa çıkarıyor","  Çevre, Şehircilik ve İklim Değişikliği Bakanlığı, Kayseri'nin Develi, İncesu, Kocasinan, Melikgazi, Sarıoğlan ve Talas ilçelerinde bulunan 33 arsayı açık artırma usulüyle satışa çıkaracak. Peşin alımlarda yüzde 20 indirim uygulanırken, yüzde 25 peşin ödemelerde 24 ay vade imkanı sunulacak. Açık artırma 29 Şubat'ta yapılacak ve internet üzerinden de canlı katılım sağlanabilecek.  ","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}","{
  ""suç_türü"": ""Mala Karşı İşlenen Suçlar""
}"
5443,2023-01-09 00:00:00,sarıoğlan,kayseri,Kayseri'de çocuklar maske yaparak eğlendi,"  Sarıoğlan ilçesinde düzenlenen etkinlikte çocuklar renkli kağıtlar ve süslemelerle maske tasarladı. Eğitmen Pelin Nur Akbulut, çocukların öğrenme ve eğlenme deneyimlerini bir araya yaşadıklarını belirtti.  ","{
   ""suç_türü"" : ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
5444,2024-05-08 00:00:00,sarıoğlan,kayseri,Kayseri'de yaz Kur'an kursları öğrencileri için etkinlik düzenlendi,  Kayseri'nin Sarıoğlan ilçesinde yaz Kur'an kurslarında eğitim gören çocuklar için etkinlik düzenlendi. Diyanet İşleri Başkanlığı koordinesinde düzenlenen etkinlikte öğrencilere Kur'an-ı Kerim hediye edildi ve pamuk şeker ikram edildi.  ,"{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
5445,2024-10-17 00:00:00,sarıveliler,karaman,Sarıveliler'de Yangın Anında Patlama,  Karaman'ın Sarıveliler ilçesinde evde çıkan yangın sonrası patlama anı cep telefonuna yansıdı.  ,"{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}","{
  ""suç_türü"": ""Hiçbiri""
}"
5446,2019-03-20 00:00:00,sarıveliler,karaman,Sude ve Cemre'nin Mutluluğu Kedilerle Katlandı,"  Karaman'ın Sarıveliler ilçesinde 13 yaşındaki Sude ve 9 yaşındaki Cemre, koruyucu anneleri Şefika Altunsoy'un yanında aile sıcaklığında büyüyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
5447,2022-12-01 00:00:00,sarıveliler,karaman,ALANYA YOLU KAR VE TİPİ NEDENİYLE ULAŞIMA KAPANDI,  KARAMAN'da yoğun kar yağışı ve tipi nedeniyle Sarıveliler- Alanla yolu arası ulaşıma kapandı.  ,"{
  ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
5448,2022-05-14 00:00:00,sarıveliler,karaman,Karaman'da çıkan yangında 4 kişilik ailenin yaşadığı ev kül oldu,"  Karaman'ın Sarıveliler ilçesinde 4 kişilik ailenin yaşadığı ev, çıkan yangında tamamen yanarak kullanılamaz hale geldi.  ","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}"
5449,2018-12-29 00:00:00,sarıveliler,karaman,"Karaman'da, Sarıveliler Devlet Hastanesi'nin Çatısı Yandı","  KARAMAN'da, Sarıveliler Devlet Hastanesi'nin çatı katında kaynak makinasından sıçrayan kıvılcım nedeniyle çıkan yangın, itfaiyenin yaklaşık 4 saat süren yoğun çalışması sonucu kontrol altına alındı.  ","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}","{""suç_türü"": ""Hiçbiri""}"
5450,2019-03-04 00:00:00,sarıveliler,karaman,Yeniden Yapılan Sayımda 6 Oy Farkla Kazandı,"  KARAMAN'ın Sarıveliler ilçesinde kesin olmayan sonuçlara göre 79 oy farkla belediye başkanlığını kazanan bağımsız aday Halil Kulak, AK Parti'nin itirazı üzerine yapılan sayımda bu kez 6 oy farkla kazandı.  ","{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
5451,2019-01-16 00:00:00,sarıveliler,karaman,AK Parti Karaman Sarıveliler İlçesi Belediye Başkan Adayı Hayri Samur Kimdir?,"  Cumhurbaşkanı Recep Tayyip Erdoğan, 31 Mart 2019 Yerel Seçimleri için Karaman Sarıveliler İlçesi Belediye Başkan adayı olarak Hayri Samur'u seçti. Hayri Samur kimdir?  ","{
  ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
5452,2019-08-09 00:00:00,sarıveliler,karaman,Karaman fatma'yı öldürdüğü iddiasıyla tutuklanan baba- oğuldan 'görmedik' savunması,"  oğuldan 'görmedik' savunmasıKaraman'ın Sarıveliler ilçesinde, 6 Ekim 2017'den beri haber alınamayan Fatma Uyanık'ı (33) öldürdüğü iddiasıyla tutuklanan Mehmet Varlı (47) ve oğlu Vahap'ın (24) yargılanmasına başlandı.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
5453,2024-05-02 00:00:00,sarıyahşi,aksaray,Komşusunun taziyesine giden kadın kalp krizi geçirerek hayatını kaybetti,"  Aksaray'da yaşayan Necla Acar, vefat eden komşusu Münire Yılmaz'ın evine taziye ziyaretine gittiği sırada kalp krizi geçirerek hayatını kaybetti. Acar'ın yarın Sarıyahşi ilçesinde defnedileceği belirtildi.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Hiçbiri""}"
5454,2014-10-09 00:00:00,sarıyahşi,aksaray,Başkan Fatih Ünsal'dan Yazgı'ya Ziyaret,  Sarıyahşi Belediye Başkanı Fatih Ünsal ve AK Parti ilçe teşkilat üyeleri Aksaray Belediye Başkanı Haluk Şahin Yazgı’yı ziyaret etti.  ,"{
  ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
5455,2024-08-16 00:00:00,sarıyahşi,aksaray,Aksaray'da Yasa Dışı Kenevir Ekimi ve Uyuşturucu Ticareti Operasyonu,"  Aksaray'ın Sarıyahşi ilçesinde yapılan operasyonda yasa dışı kenevir ekimi ve uyuşturucu ticareti yapan şüpheli yakalandı. Operasyonda kenevir bitkisi, esrar ve ruhsatsız tabanca ele geçirildi.  ","{""suç_türü"": ""Narkotik Suçları""}","{""suç_türü"": ""Narkotik Suçları""}"
5456,2016-01-13 00:00:00,sarıyahşi,aksaray,Şehit Özel Harekat Polisi Ayhan Demirel'in Cenazesi Defnedildi,"  Görüntü Dökümü : Şehidin Türk bayrağına sarılı tabutu Tabut başında ağlayan şehit yakınları Tabuta sarılan şehidin kardeşi Şehidin babasının asker selamı vermesi Cenaze namazı kılınması Şehidin omuzlarda taşınması Defin yerine getirilmesi Cizre'deki terör operasyonu Terör örgütü PKK'ya yönelik operasyonda şehit düşen Özel Harekat Polisi Demirel'in cenazesi, memleketi Aksaray'ın Sarıyahşi ilçesinde defnedildi Şehidin babası, oğlunun tabutu başında asker selamı vererek, ""Ben de oraya gitmek istiyorum"" dedi Şırnak'ın Cizre ilçesinde terör örgütü PKK'ya yönelik operasyonda şehit düşen Özel Harekat Polisi Ayhan Demirel'in (44) cenazesi, memleketi Aksaray'ın Sarıyahşi ilçesinde toprağa verildi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Şiddet Suçları""}"
5457,2021-01-07 00:00:00,sarıyahşi,aksaray,AKSARAY SERİNLEMEK İÇİN GİRDİĞİ GÖLETTE BOĞULDU,  AKSARAY'da Ahmet Öcal(19) serinlemek için girdiği gölette boğularak yaşamını yitirdi.  ,"{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Hiçbiri""}"
5458,2016-07-18 00:00:00,sarıyahşi,aksaray,Darbe Girişiminin Sivil Şehitleri Toprağa Verildi,  15 Temmuz Cuma günü gece yarısı FETÖ/PDY terör örgütü tarafından gerçekleştirilen darbe girişiminde hayatını kaybeden Aksaraylı 2 sivil şehit toprağa verildi.  ,"{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}"
5459,2016-07-18 00:00:00,sarıyahşi,aksaray,Genelkurmay Başkanlığı Önünde Ölen 2 Sivil Aksaray'da Defnedildi,"  Genelkurmay Başkanlığı önünde darbe girişimi sırasında asker tarafından açılan ateş sonucu yaşamını yitiren 65 yaşındaki Yusuf Çelik ile 36 yaşındaki Vedat Büyüköztaş, memleketi Aksaray'ın Sarıyahşi İlçesi'nde toprağa verildi.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
5460,2023-11-22 00:00:00,sarıyahşi,aksaray,"Aksaray'da 350 gram skunk maddesi ele geçirildi, 2 şüpheli gözaltına alındı","  Aksaray'ın Sarıyahşi ilçesinde jandarma ekipleri tarafından durdurulan bir araçta yapılan aramada 350 gram skunk maddesi ve 1 adet hassas terazi bulundu. Araçta bulunan 2 şüpheli gözaltına alınırken, yapılan araştırmalarda şüphelilerin uyuşturucu ticareti yaptığı tespit edildi. Olayla ilgili soruşturma devam ediyor.  ","{""suç_türü"": ""Narkotik Suçları""}","{
""suç_türü"": ""Narkotik Suçları""
}"
5461,2024-10-29 00:00:00,sarıyer,i̇stanbul,Tehlikeli Motosiklet Sürücüsü Gözaltında,"  Sarıyer'de trafikte tehlikeli hareketler yapan sürücü E.A. gözaltına alındı, 9 bin lira ceza kesildi.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}"
5462,2024-11-16 00:00:00,sarıyer,i̇stanbul,Sarıyer'de otel inşaatında yangın-1,  Serap TÜRKOĞLU/ Sarıyer Hacıosman Mahallesi'nde bir otelin inşaatında yangın çıktı.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
5463,2024-11-26 11:56:00,sarıyer,i̇stanbul,Rumeli Hisarı'nda 2 Arkadaş Denize Düştü,  Sarıyer Rumeli Hisarı'nda balık tutarken denize düşen 2 arkadaş için arama çalışmaları devam ediyor.  ,"{
  ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
5464,2024-11-21 00:00:00,sarıyer,i̇stanbul,Eski sevgilisinin ailesine dehşeti yaşattı: Evi basıp kurşun yağdırdı,"  Sarıyer'de genç bir kadının evine, 7 ay önce ayrıldığı ancak kendisini takıntı haline getiren eski sevgilisi tarafından silahlı saldırı düzenlendi. Gece saatlerinde evin önüne gelen saldırgan tüm aileye kurşun yağdırdı. Vücuduna 5 kurşun isabet eden baba hastanede yaşam mücadelesi verirken saldırgan tutuklandı.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
5465,2024-11-15 00:00:00,sarıyer,i̇stanbul,Sarıyer'de Tünel Çıkışında Kaza,"  Sarıyer'de tünel çıkışında düşen otomobil kullanılamaz hale geldi, sürücü yara almadı.  ","{
  ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
5466,2024-10-29 00:00:00,sarıyer,i̇stanbul,Milli Sporcu Selene Durna İntihar Etti,"  Beşiktaş atletizm takımının milli sporcusu Selene Durna, 6. kattan atlayarak hayatını kaybetti.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
5467,2024-11-13 00:00:00,sarıyer,i̇stanbul,Sarıyer'de İstinat Duvarından Düşme Faciası,  Sarıyer'de 30 metrelik istinat duvarından düşen bankacı Muhammet Tutçu hayatını kaybetti.  ,"{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
5468,2024-11-19 00:00:00,sarıyer,i̇stanbul,Sis İstanbul Boğazı'nı Kapattı,"  İstanbul'da etkili olan sis nedeniyle Boğaz, çift yönlü gemi trafiğine kapatıldı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
5469,2024-03-26 00:00:00,sarız,kayseri,Sarız'a doğalgaz projesi 2023 yılında tamamlandı,"  Sarız Belediye Başkanı ve Cumhur İttifakı Belediye Başkan Adayı Baki Bayrak, 2036 yılında planlanan doğalgaz projesinin 2023 yılında ilçeye geldiğini söyledi. Bayrak, projenin hızla devam ettiğini ve 3 ay sonra ilçeye güzel bir doğalgaz tesisi kazandırılacağını belirtti.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
5470,2023-08-15 00:00:00,sarız,kayseri,Kayseri Büyükşehir Belediyesi Kıskaçlı mevkiinde asfalt çalışması yaptı,"  Kayseri Büyükşehir Belediyesi, Pınarbaşı-Sarız-Kahramanmaraş yolu güzergahı üzerinde bulunan Kıskaçlı mevkiinde asfalt çalışması gerçekleştirdi. Kırsal Hizmetler Daire Başkanlığı ekipleri tarafından yapılan çalışma ile tozlu ve toprak olan görüntü ortadan kaldırıldı. Bölgedeki tesislerin modern bir görünüme kavuşması ve bölge turizmine katkı sağlanması amaçlandı.  ","{
  ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
5471,2023-08-22 00:00:00,sarız,kayseri,Kayseri Büyükşehir Belediye Başkanı Sarız Belediye Başkanı ile Deprem Sonrası Görüştü,"  Kayseri Büyükşehir Belediye Başkanı Dr. Memduh Büyükkılıç, Sarız'da meydana gelen deprem sonrası Sarız Belediye Başkanı Baki Bayrak'ı telefonla arayarak geçmiş olsun dileklerini iletti ve olumsuz bir durum olup olmadığını sordu. Sarız Belediye Başkanı Bayrak ise herhangi bir sıkıntı olmadığını belirtti.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
5472,2024-11-02 00:00:00,sarız,kayseri,Jandarma Kıdemli Başçavuş Aziz Yıldız'ın Son Yolculuğuna Uğurlandı,"  Hatay'ın Arsuz ilçesinde göreve çıkarken geçirdiği kalp krizi sonucu hayatını kaybeden Jandarma Kıdemli Başçavuş Aziz Yıldız'ın cenazesi, memleketi Kayseri'nin Sarız ilçesine getirildi. CHP İl Başkanı Feyzullah Keskin, Yıldız'ın yakınları ve vatandaşların katıldığı törende Yıldız, Altısöğüt Mahallesi'nde toprağa verildi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
5473,2023-11-02 00:00:00,sarız,kayseri,"Kayseri Sarız'da 8 yıkım, 331 hasarlı yapı var","  Kayseri Sarız'da 8 yıkım, 331 hasarlı yapı var Kaymakam Şanal: ""Devlet olarak depremin yaralarını en kısa sürede saracağız"" Kahramanmaraş'ın Pazarcık ve Elbistan ilçesinde meydana gelen 7.7 ve 7.6'lık depremden Kayseri'nin en uzak ilçesi Sarız da etkilendi.  ","{
  ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
5474,2023-10-12 00:00:00,sarız,kayseri,Sarız'da doğalgaz için ilk adım atıldı,"  Kayseri Büyükşehir Belediye Başkanı Dr. Memduh Büyükkılıç, Pınarbaşı'nın ardından Sarız ilçesinde de Büyükşehir Belediyesi tarafından gerçekleştirilen 'Doğal Gaz Altyapı Çalışması Başlangıç Töreni'ne katıldı.  ","{
""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
5475,2024-01-26 00:00:00,sarız,kayseri,"Sarız Anadolusporlu Futbolcu Harun Gültekin, Kız Arkadaşına Evlilik Teklifi Yaptı","  Sarız Anadoluspor'un savunma oyuncusu Harun Gültekin, Amaratspor maçı öncesi kız arkadaşına evlilik teklifi yaparak büyük bir mutluluk yaşadı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
5476,2024-12-06 00:00:00,sarız,kayseri,"Talas Belediye Başkanı, Damızlık Köyü Şehit Piyade Onbaşı Ahmet Dursun Ortaokulu öğrencilerini ağırladı","  Talas Belediye Başkanı Mustafa Yalçın, Sarız ilçesindeki Damızlık Köyü Şehit Piyade Onbaşı Ahmet Dursun Ortaokulu öğrencilerini belediyede ağırladı. Yalçın, öğrencilere belediyenin görevleri ve faaliyetleri hakkında bilgi verdi ve birimleri gezdirdi. Minik ziyaretçilere çeşitli hediyeler verildi.  ","{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
5477,2024-06-18 00:00:00,sarıçam,adana,"Apartman dairesinde feci yangın! Anne ve 1 yaşındaki oğlu öldü, baba ağır yaralandı","  Adana'nın Sarıçam ilçesinde 3 katlı apartmanın 2'nci katındaki dairede henüz belirlenemeyen sebepten dolayı çıkan yangında anne ve 1 yaşındaki oğlu hayatını kaybederken, baba ağır yaralı olarak hastaneye kaldırıldı.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
5478,2024-09-04 00:00:00,sarıçam,adana,"YSK, 6 il ve 10 ilçede yapılan itirazları reddetti","  Yüksek Seçim Kurulu (YSK), CHP, YRP, DEM Parti, AKP, BBP, MHP ve Vatan Partisi'nin çeşitli illerde seçimlerle ilgili yaptığı itirazları reddetti. YSK, Yozgat, Şanlıurfa, Şırnak, Kütahya, Bitlis, Adana, Amasya, Sarıçam, Ankara, Kırklareli, Gaziantep, Bingöl, Ardahan, Bolu, Erzurum ve Van'da yapılan itirazları değerlendirdi ve reddetti.  ","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}","{
  ""suç_türü"": ""Hiçbiri""
}"
